Count,Ranking,Name,Gender,Year
44,1077.0,45,MAISIE,F,2002.0
45,1077.0,45,NICOLE,F,2002.0
46,1073.0,47,ISABELLE,F,2002.0
47,1065.0,48,LAURA,F,2002.0
48,1049.0,49,FREYA,F,2002.0
49,1041.0,50,ISABELLA,F,2002.0
50,1040.0,51.0,PAIGE,F,2002.0
51,1003.0,52.0,NATASHA,F,2002.0
52,960.0,53.0,ISOBEL,F,2002.0
53,956.0,54.0,NIAMH,F,2002.0
54,951.0,55.0,ROSIE,F,2002.0
55,910.0,56.0,ALEXANDRA,F,2002.0
56,907.0,57.0,EVE,F,2002.0
57,902.0,58.0,LOUISE,F,2002.0
58,891.0,59.0,ISABEL,F,2002.0
59,890.0,60.0,IMOGEN,F,2002.0
60,886.0,61.0,HOLLIE,F,2002.0
61,866.0,62.0,ALICIA,F,2002.0
62,828.0,63.0,POPPY,F,2002.0
63,818.0,64.0,ALISHA,F,2002.0
64,801.0,65.0,AIMEE,F,2002.0
65,795.0,66.0,RUBY,F,2002.0
66,791.0,67.0,MORGAN,F,2002.0
67,774.0,68.0,TIA,F,2002.0
68,745.0,69.0,JODIE,F,2002.0
69,740.0,70.0,MOLLIE,F,2002.0
70,728.0,71.0,LIBBY,F,2002.0
71,727.0,72.0,MADELEINE,F,2002.0
72,718.0,73.0,HARRIET,F,2002.0
73,704.0,74.0,JENNIFER,F,2002.0
74,692.0,75.0,GEORGINA,F,2002.0
75,687.0,76.0,LYDIA,F,2002.0
76,672.0,77.0,VICTORIA,F,2002.0
77,670.0,78.0,CHELSEA,F,2002.0
78,663.0,79.0,SAMANTHA,F,2002.0
79,653.0,80.0,MADISON,F,2002.0
80,652.0,81.0,EVIE,F,2002.0
81,651.0,82.0,KATE,F,2002.0
82,641.0,83.0,DANIELLE,F,2002.0
83,640.0,84.0,KAYLEIGH,F,2002.0
84,624.0,85.0,KATHERINE,F,2002.0
85,622.0,86.0,SOPHIA,F,2002.0
86,621.0,87.0,MELISSA,F,2002.0
87,599.0,88.0,FRANCESCA,F,2002.0
88,574.0,89.0,GABRIELLE,F,2002.0
89,573.0,90.0,YASMIN,F,2002.0
90,545.0,91.0,CHARLIE,F,2002.0
91,533.0,92.0,AALIYAH,F,2002.0
92,502.0,93.0,ELLE,F,2002.0
93,500.0,94.0,STEPHANIE,F,2002.0
94,495.0,95.0,ELOISE,F,2002.0
95,493.0,96.0,ELISE,F,2002.0
96,482.0,97.0,LARA,F,2002.0
97,481.0,98.0,ELLEN,F,2002.0
98,480.0,99.0,NATALIE,F,2002.0
99,456.0,100.0,ABBY,F,2002.0
0,9037.0,1,JACK,M,2003.0
1,8190.0,2,JOSHUA,M,2003.0
2,7213.0,3,THOMAS,M,2003.0
3,6305.0,4,JAMES,M,2003.0
4,5794.0,5,DANIEL,M,2003.0
5,5062.0,6,OLIVER,M,2003.0
6,4999.0,7,BENJAMIN,M,2003.0
7,4970.0,8,SAMUEL,M,2003.0
8,4904.0,9,WILLIAM,M,2003.0
9,4828.0,10,JOSEPH,M,2003.0
10,4644.0,11,HARRY,M,2003.0
11,4480.0,12,MATTHEW,M,2003.0
12,4056.0,13,LEWIS,M,2003.0
13,3958.0,14,LUKE,M,2003.0
14,3924.0,15,ETHAN,M,2003.0
15,3479.0,16,GEORGE,M,2003.0
16,3450.0,17,ALFIE,M,2003.0
17,3404.0,18,ADAM,M,2003.0
18,3363.0,19,CALLUM,M,2003.0
19,3252.0,20,ALEXANDER,M,2003.0
20,3174.0,21,MOHAMMED,M,2003.0
21,3147.0,22,RYAN,M,2003.0
22,2979.0,23,CAMERON,M,2003.0
23,2936.0,24,CHARLIE,M,2003.0
24,2930.0,25,CONNOR,M,2003.0
25,2904.0,26,BEN,M,2003.0
26,2903.0,27,JACOB,M,2003.0
27,2886.0,28,DYLAN,M,2003.0
28,2683.0,29,LIAM,M,2003.0
29,2574.0,30,NATHAN,M,2003.0
30,2551.0,31,JAKE,M,2003.0
31,2312.0,32,JAMIE,M,2003.0
32,2282.0,33,OWEN,M,2003.0
33,2154.0,34,MAX,M,2003.0
34,2143.0,35,TYLER,M,2003.0
35,2104.0,36,HARVEY,M,2003.0
36,2099.0,37,KIERAN,M,2003.0
37,1987.0,38,MICHAEL,M,2003.0
38,1823.0,39,KYLE,M,2003.0
39,1720.0,40,BRANDON,M,2003.0
40,1699.0,41,LOUIS,M,2003.0
41,1689.0,42,ALEX,M,2003.0
42,1636.0,43,AARON,M,2003.0
43,1582.0,44,BRADLEY,M,2003.0
44,1412.0,45,EDWARD,M,2003.0
45,1380.0,46,REECE,M,2003.0
46,1359.0,47,HARRISON,M,2003.0
47,1302.0,48,CHARLES,M,2003.0
48,1264.0,49,DAVID,M,2003.0
49,1216.0,50,ARCHIE,M,2003.0
50,1200.0,51.0,TOBY,M,2003.0
51,1186.0,52.0,RHYS,M,2003.0
52,1159.0,53.0,HENRY,M,2003.0
53,1158.0,54.0,JORDAN,M,2003.0
54,1126.0,55.0,JOE,M,2003.0
55,1119.0,56.0,KAI,M,2003.0
56,1094.0,57.0,KIAN,M,2003.0
57,1069.0,58.0,MORGAN,M,2003.0
58,1057.0,59.0,CHRISTOPHER,M,2003.0
59,1054.0,60.0,ROBERT,M,2003.0
60,1048.0,61.0,MUHAMMAD,M,2003.0
61,992.0,62.0,OSCAR,M,2003.0
62,981.0,63.0,SAM,M,2003.0
63,942.0,64.0,ISAAC,M,2003.0
64,929.0,65.0,JAY,M,2003.0
65,920.0,66.0,JOHN,M,2003.0
66,866.0,67.0,SEAN,M,2003.0
67,860.0,68.0,FINLAY,M,2003.0
68,846.0,69.0,JOEL,M,2003.0
69,845.0,70.0,MOHAMMAD,M,2003.0
70,842.0,71.0,DOMINIC,M,2003.0
71,838.0,72.0,AIDAN,M,2003.0
72,838.0,72.0,LUCAS,M,2003.0
73,824.0,74.0,LEON,M,2003.0
74,820.0,75.0,ANDREW,M,2003.0
75,807.0,76.0,TAYLOR,M,2003.0
76,774.0,77.0,LEO,M,2003.0
77,771.0,78.0,ELLIOT,M,2003.0
78,753.0,79.0,JONATHAN,M,2003.0
79,750.0,80.0,BAILEY,M,2003.0
80,742.0,81.0,PATRICK,M,2003.0
81,713.0,82.0,SCOTT,M,2003.0
82,710.0,83.0,FINLEY,M,2003.0
83,703.0,84.0,BILLY,M,2003.0
84,677.0,85.0,ELLIS,M,2003.0
85,656.0,86.0,LOGAN,M,2003.0
86,654.0,87.0,MASON,M,2003.0
87,637.0,88.0,SEBASTIAN,M,2003.0
88,629.0,89.0,TOM,M,2003.0
89,617.0,90.0,SPENCER,M,2003.0
90,607.0,91.0,NICHOLAS,M,2003.0
91,604.0,92.0,DECLAN,M,2003.0
92,598.0,93.0,JOSH,M,2003.0
93,597.0,94.0,NOAH,M,2003.0
94,552.0,95.0,EWAN,M,2003.0
95,543.0,96.0,ANTHONY,M,2003.0
96,537.0,97.0,JUDE,M,2003.0
97,536.0,98.0,LUCA,M,2003.0
98,526.0,99.0,COREY,M,2003.0
99,521.0,100.0,MARCUS,M,2003.0
0,5423.0,1,EMILY,F,2003.0
1,5136.0,2,ELLIE,F,2003.0
2,5058.0,3,CHLOE,F,2003.0
3,4928.0,4,JESSICA,F,2003.0
4,4592.0,5,SOPHIE,F,2003.0
5,4077.0,6,MEGAN,F,2003.0
6,4032.0,7,LUCY,F,2003.0
7,4024.0,8,OLIVIA,F,2003.0
8,3819.0,9,CHARLOTTE,F,2003.0
9,3546.0,10,HANNAH,F,2003.0
10,3521.0,11,KATIE,F,2003.0
11,3494.0,12,ELLA,F,2003.0
12,3377.0,13,HOLLY,F,2003.0
13,3165.0,14,GRACE,F,2003.0
14,3132.0,15,MIA,F,2003.0
15,2889.0,16,AMY,F,2003.0
16,2823.0,17,LAUREN,F,2003.0
17,2782.0,18,MOLLY,F,2003.0
18,2711.0,19,EMMA,F,2003.0
19,2642.0,20,ABIGAIL,F,2003.0
20,2299.0,21,AMELIA,F,2003.0
21,2277.0,22,CAITLIN,F,2003.0
22,2221.0,23,LILY,F,2003.0
23,2205.0,24,BETHANY,F,2003.0
24,2120.0,25,REBECCA,F,2003.0
25,1976.0,26,GEORGIA,F,2003.0
26,1903.0,27,LEAH,F,2003.0
27,1869.0,28,MILLIE,F,2003.0
28,1838.0,29,ELEANOR,F,2003.0
29,1587.0,30,JASMINE,F,2003.0
30,1553.0,31,DAISY,F,2003.0
31,1539.0,32,ELIZABETH,F,2003.0
32,1427.0,33,ALICE,F,2003.0
33,1419.0,34,COURTNEY,F,2003.0
34,1402.0,35,SHANNON,F,2003.0
35,1361.0,36,ERIN,F,2003.0
36,1350.0,37,ISABELLA,F,2003.0
37,1287.0,38,ABBIE,F,2003.0
38,1235.0,39,ANNA,F,2003.0
39,1222.0,40,AMBER,F,2003.0
40,1214.0,41,ISABELLE,F,2003.0
41,1211.0,42,FREYA,F,2003.0
42,1200.0,43,POPPY,F,2003.0
43,1182.0,44,PHOEBE,F,2003.0
44,1161.0,45,PAIGE,F,2003.0
45,1120.0,46,ISABEL,F,2003.0
46,1084.0,47,RUBY,F,2003.0
47,1073.0,48,RACHEL,F,2003.0
48,1066.0,49,SARAH,F,2003.0
49,1048.0,50,ISOBEL,F,2003.0
50,1043.0,51.0,AIMEE,F,2003.0
51,1024.0,52.0,ROSIE,F,2003.0
52,1019.0,53.0,ZOE,F,2003.0
53,1010.0,54.0,TIA,F,2003.0
54,996.0,55.0,MAISIE,F,2003.0
55,991.0,56.0,NIAMH,F,2003.0
56,981.0,57.0,LIBBY,F,2003.0
57,973.0,58.0,NATASHA,F,2003.0
58,934.0,59.0,NICOLE,F,2003.0
59,917.0,60.0,EVIE,F,2003.0
60,891.0,61.0,IMOGEN,F,2003.0
61,887.0,62.0,MORGAN,F,2003.0
62,844.0,63.0,ALICIA,F,2003.0
63,838.0,64.0,HOLLIE,F,2003.0
64,830.0,65.0,EVE,F,2003.0
65,810.0,66.0,ALISHA,F,2003.0
66,766.0,67.0,ALEXANDRA,F,2003.0
67,766.0,67.0,LAURA,F,2003.0
68,754.0,69.0,LYDIA,F,2003.0
69,750.0,70.0,LOUISE,F,2003.0
70,734.0,71.0,MADELEINE,F,2003.0
71,719.0,72.0,MADISON,F,2003.0
72,714.0,73.0,KATE,F,2003.0
73,709.0,74.0,SOPHIA,F,2003.0
74,684.0,75.0,CHELSEA,F,2003.0
75,671.0,76.0,GEORGINA,F,2003.0
76,668.0,77.0,JADE,F,2003.0
77,647.0,78.0,JODIE,F,2003.0
78,645.0,79.0,HARRIET,F,2003.0
79,633.0,80.0,FRANCESCA,F,2003.0
80,628.0,81.0,JENNIFER,F,2003.0
81,616.0,82.0,ELOISE,F,2003.0
82,612.0,83.0,KAYLEIGH,F,2003.0
83,610.0,84.0,MELISSA,F,2003.0
84,606.0,85.0,MOLLIE,F,2003.0
85,605.0,86.0,SUMMER,F,2003.0
86,601.0,87.0,VICTORIA,F,2003.0
87,584.0,88.0,CHARLIE,F,2003.0
88,577.0,89.0,KATHERINE,F,2003.0
89,574.0,90.0,SAMANTHA,F,2003.0
90,568.0,91.0,LARA,F,2003.0
91,546.0,92.0,YASMIN,F,2003.0
92,544.0,93.0,BROOKE,F,2003.0
93,543.0,94.0,NAOMI,F,2003.0
94,541.0,95.0,CERYS,F,2003.0
95,531.0,96.0,AALIYAH,F,2003.0
96,530.0,97.0,TEGAN,F,2003.0
97,522.0,98.0,FAITH,F,2003.0
98,505.0,99.0,ZARA,F,2003.0
99,500.0,100.0,ABBY,F,2003.0
0,8380.0,1,JACK,M,2004.0
1,7823.0,2,JOSHUA,M,2004.0
2,7295.0,3,THOMAS,M,2004.0
3,6135.0,4,JAMES,M,2004.0
4,5730.0,5,DANIEL,M,2004.0
5,5570.0,6,SAMUEL,M,2004.0
6,5565.0,7,OLIVER,M,2004.0
7,5212.0,8,WILLIAM,M,2004.0
8,5144.0,9,BENJAMIN,M,2004.0
9,5030.0,10,JOSEPH,M,2004.0
10,4704.0,11,HARRY,M,2004.0
11,4227.0,12,MATTHEW,M,2004.0
12,3864.0,13,ETHAN,M,2004.0
13,3850.0,14,LEWIS,M,2004.0
14,3666.0,15,CHARLIE,M,2004.0
15,3647.0,16,LUKE,M,2004.0
16,3578.0,17,GEORGE,M,2004.0
17,3367.0,18,CALLUM,M,2004.0
18,3221.0,19,MOHAMMED,M,2004.0
19,3191.0,20,ALEXANDER,M,2004.0
20,3023.0,21,DYLAN,M,2004.0
21,3009.0,22,RYAN,M,2004.0
22,2954.0,23,JACOB,M,2004.0
23,2938.0,24,ADAM,M,2004.0
24,2804.0,25,ALFIE,M,2004.0
25,2763.0,26,JAKE,M,2004.0
26,2749.0,27,BEN,M,2004.0
27,2646.0,28,CONNOR,M,2004.0
28,2585.0,29,CAMERON,M,2004.0
29,2533.0,30,LIAM,M,2004.0
30,2459.0,31,NATHAN,M,2004.0
31,2416.0,32,HARVEY,M,2004.0
32,2359.0,33,JAMIE,M,2004.0
33,2235.0,34,MAX,M,2004.0
34,2232.0,35,OWEN,M,2004.0
35,2232.0,35,TYLER,M,2004.0
36,1990.0,37,KYLE,M,2004.0
37,1976.0,38,LOUIS,M,2004.0
38,1836.0,39,MICHAEL,M,2004.0
39,1730.0,40,KIERAN,M,2004.0
40,1720.0,41,AARON,M,2004.0
41,1662.0,42,BRADLEY,M,2004.0
42,1604.0,43,EDWARD,M,2004.0
43,1542.0,44,BRANDON,M,2004.0
44,1512.0,45,ARCHIE,M,2004.0
45,1500.0,46,ALEX,M,2004.0
46,1493.0,47,HARRISON,M,2004.0
47,1469.0,48,HENRY,M,2004.0
48,1440.0,49,CHARLES,M,2004.0
49,1304.0,50,TOBY,M,2004.0
50,1286.0,51.0,MUHAMMAD,M,2004.0
51,1283.0,52.0,REECE,M,2004.0
52,1227.0,53.0,RHYS,M,2004.0
53,1227.0,53.0,SAM,M,2004.0
54,1148.0,55.0,DAVID,M,2004.0
55,1132.0,56.0,JOE,M,2004.0
56,1119.0,57.0,LEO,M,2004.0
57,1104.0,58.0,ISAAC,M,2004.0
58,1093.0,59.0,OSCAR,M,2004.0
59,1049.0,60.0,ROBERT,M,2004.0
60,1047.0,61.0,KIAN,M,2004.0
61,1044.0,62.0,KAI,M,2004.0
62,1016.0,63.0,FINLAY,M,2004.0
63,995.0,64.0,JOHN,M,2004.0
64,966.0,65.0,CHRISTOPHER,M,2004.0
65,953.0,66.0,MORGAN,M,2004.0
66,947.0,67.0,JAY,M,2004.0
67,924.0,68.0,BAILEY,M,2004.0
68,906.0,69.0,MOHAMMAD,M,2004.0
69,901.0,70.0,AIDAN,M,2004.0
70,899.0,71.0,BILLY,M,2004.0
71,899.0,71.0,FINLEY,M,2004.0
72,885.0,73.0,JOEL,M,2004.0
73,880.0,74.0,NOAH,M,2004.0
74,869.0,75.0,LUCAS,M,2004.0
75,856.0,76.0,LEON,M,2004.0
76,849.0,77.0,MASON,M,2004.0
77,820.0,78.0,TAYLOR,M,2004.0
78,795.0,79.0,ANDREW,M,2004.0
79,795.0,79.0,LOGAN,M,2004.0
80,787.0,81.0,JONATHAN,M,2004.0
81,784.0,82.0,ELLIS,M,2004.0
82,760.0,83.0,SEAN,M,2004.0
83,759.0,84.0,DOMINIC,M,2004.0
84,722.0,85.0,ELLIOT,M,2004.0
85,692.0,86.0,JORDAN,M,2004.0
86,668.0,87.0,SCOTT,M,2004.0
87,662.0,88.0,RILEY,M,2004.0
88,655.0,89.0,PATRICK,M,2004.0
89,644.0,90.0,SEBASTIAN,M,2004.0
90,637.0,91.0,LOUIE,M,2004.0
91,608.0,92.0,DECLAN,M,2004.0
92,597.0,93.0,JAYDEN,M,2004.0
93,596.0,94.0,JUDE,M,2004.0
94,586.0,95.0,LUCA,M,2004.0
95,585.0,96.0,FREDDIE,M,2004.0
96,576.0,97.0,TOM,M,2004.0
97,564.0,98.0,GABRIEL,M,2004.0
98,562.0,99.0,EVAN,M,2004.0
99,561.0,100.0,JOSH,M,2004.0
0,5399.0,1,EMILY,F,2004.0
1,5142.0,2,ELLIE,F,2004.0
2,4838.0,3,JESSICA,F,2004.0
3,4670.0,4,SOPHIE,F,2004.0
4,4530.0,5,CHLOE,F,2004.0
5,3985.0,6,OLIVIA,F,2004.0
6,3908.0,7,LUCY,F,2004.0
7,3811.0,8,CHARLOTTE,F,2004.0
8,3749.0,9,KATIE,F,2004.0
9,3508.0,10,MEGAN,F,2004.0
10,3393.0,11,GRACE,F,2004.0
11,3312.0,12,HANNAH,F,2004.0
12,3286.0,13,AMY,F,2004.0
13,3274.0,14,ELLA,F,2004.0
14,3017.0,15,MIA,F,2004.0
15,2803.0,16,LILY,F,2004.0
16,2730.0,17,HOLLY,F,2004.0
17,2649.0,18,AMELIA,F,2004.0
18,2643.0,19,ABIGAIL,F,2004.0
19,2638.0,20,EMMA,F,2004.0
20,2610.0,21,MOLLY,F,2004.0
21,2421.0,22,MILLIE,F,2004.0
22,2412.0,23,LAUREN,F,2004.0
23,2160.0,24,LEAH,F,2004.0
24,2115.0,25,CAITLIN,F,2004.0
25,1934.0,26,REBECCA,F,2004.0
26,1767.0,27,GEORGIA,F,2004.0
27,1723.0,28,BETHANY,F,2004.0
28,1683.0,29,ELEANOR,F,2004.0
29,1665.0,30,ISABELLE,F,2004.0
30,1654.0,31,RUBY,F,2004.0
31,1638.0,32,DAISY,F,2004.0
32,1605.0,33,FREYA,F,2004.0
33,1555.0,34,ISABELLA,F,2004.0
34,1515.0,35,ELIZABETH,F,2004.0
35,1481.0,36,ERIN,F,2004.0
36,1468.0,37,JASMINE,F,2004.0
37,1407.0,38,EVIE,F,2004.0
38,1393.0,39,ALICE,F,2004.0
39,1293.0,40,PAIGE,F,2004.0
40,1292.0,41,MADISON,F,2004.0
41,1291.0,42,AMBER,F,2004.0
42,1290.0,43,PHOEBE,F,2004.0
43,1251.0,44,ABBIE,F,2004.0
44,1246.0,45,POPPY,F,2004.0
45,1200.0,46,COURTNEY,F,2004.0
46,1189.0,47,AIMEE,F,2004.0
47,1178.0,48,NIAMH,F,2004.0
48,1174.0,49,ISABEL,F,2004.0
49,1173.0,50,ANNA,F,2004.0
50,1164.0,51.0,KEIRA,F,2004.0
51,1099.0,52.0,LIBBY,F,2004.0
52,1075.0,53.0,ISOBEL,F,2004.0
53,1072.0,54.0,SHANNON,F,2004.0
54,1050.0,55.0,TIA,F,2004.0
55,1037.0,56.0,SARAH,F,2004.0
56,958.0,57.0,ROSIE,F,2004.0
57,953.0,58.0,ZOE,F,2004.0
58,943.0,59.0,MAISIE,F,2004.0
59,938.0,60.0,ALICIA,F,2004.0
60,933.0,61.0,EVE,F,2004.0
61,916.0,62.0,ALISHA,F,2004.0
62,879.0,63.0,SOPHIA,F,2004.0
63,876.0,64.0,NICOLE,F,2004.0
64,861.0,65.0,RACHEL,F,2004.0
65,817.0,66.0,NATASHA,F,2004.0
66,799.0,67.0,IMOGEN,F,2004.0
67,774.0,68.0,SCARLETT,F,2004.0
68,773.0,69.0,MADELEINE,F,2004.0
69,768.0,70.0,LYDIA,F,2004.0
70,754.0,71.0,HOLLIE,F,2004.0
71,730.0,72.0,ALEXANDRA,F,2004.0
72,727.0,73.0,SUMMER,F,2004.0
73,719.0,74.0,BROOKE,F,2004.0
74,699.0,75.0,MORGAN,F,2004.0
75,677.0,76.0,MADDISON,F,2004.0
76,657.0,77.0,HARRIET,F,2004.0
77,657.0,77.0,LOUISE,F,2004.0
78,647.0,79.0,FRANCESCA,F,2004.0
79,642.0,80.0,MOLLIE,F,2004.0
80,634.0,81.0,LAURA,F,2004.0
81,625.0,82.0,FAITH,F,2004.0
82,618.0,83.0,ELOISE,F,2004.0
83,618.0,83.0,MELISSA,F,2004.0
84,609.0,85.0,MAYA,F,2004.0
85,604.0,86.0,CHELSEA,F,2004.0
86,593.0,87.0,JENNIFER,F,2004.0
87,591.0,88.0,KAYLEIGH,F,2004.0
88,582.0,89.0,JODIE,F,2004.0
89,580.0,90.0,JADE,F,2004.0
90,574.0,91.0,KIERA,F,2004.0
91,569.0,92.0,KATE,F,2004.0
92,565.0,93.0,CHARLIE,F,2004.0
93,560.0,94.0,GEORGINA,F,2004.0
94,545.0,95.0,CERYS,F,2004.0
95,538.0,96.0,ZARA,F,2004.0
96,527.0,97.0,ELISE,F,2004.0
97,522.0,98.0,LARA,F,2004.0
98,522.0,98.0,NAOMI,F,2004.0
99,521.0,100.0,LILLY,F,2004.0
0,7434.0,1,JACK,M,2005.0
1,7167.0,2,JOSHUA,M,2005.0
2,6792.0,3,THOMAS,M,2005.0
3,5654.0,4,JAMES,M,2005.0
4,5516.0,5,OLIVER,M,2005.0
5,5270.0,6,DANIEL,M,2005.0
6,5219.0,7,SAMUEL,M,2005.0
7,5106.0,8,WILLIAM,M,2005.0
8,4638.0,9,HARRY,M,2005.0
9,4523.0,10,JOSEPH,M,2005.0
10,4414.0,11,BENJAMIN,M,2005.0
11,4033.0,12,CHARLIE,M,2005.0
12,3771.0,13,LUKE,M,2005.0
13,3637.0,14,CALLUM,M,2005.0
14,3633.0,15,MATTHEW,M,2005.0
15,3552.0,16,JAKE,M,2005.0
16,3540.0,17,GEORGE,M,2005.0
17,3528.0,18,ETHAN,M,2005.0
18,3343.0,19,LEWIS,M,2005.0
19,3146.0,20,MOHAMMED,M,2005.0
20,3057.0,21,JACOB,M,2005.0
21,3015.0,22,ALEXANDER,M,2005.0
22,3005.0,23,ALFIE,M,2005.0
23,2990.0,24,DYLAN,M,2005.0
24,2933.0,25,RYAN,M,2005.0
25,2869.0,26,ADAM,M,2005.0
26,2431.0,27,HARVEY,M,2005.0
27,2390.0,28,LIAM,M,2005.0
28,2331.0,29,TYLER,M,2005.0
29,2321.0,30,CONNOR,M,2005.0
30,2279.0,31,MAX,M,2005.0
31,2204.0,32,BEN,M,2005.0
32,2197.0,33,JAMIE,M,2005.0
33,2121.0,34,CAMERON,M,2005.0
34,2108.0,35,NATHAN,M,2005.0
35,2013.0,36,OWEN,M,2005.0
36,1723.0,37,LEO,M,2005.0
37,1685.0,38,ARCHIE,M,2005.0
38,1643.0,39,BRADLEY,M,2005.0
39,1643.0,39,HARRISON,M,2005.0
40,1638.0,41,KYLE,M,2005.0
41,1627.0,42,MICHAEL,M,2005.0
42,1611.0,43,LOUIS,M,2005.0
43,1595.0,44,HENRY,M,2005.0
44,1557.0,45,AARON,M,2005.0
45,1552.0,46,EDWARD,M,2005.0
46,1433.0,47,BRANDON,M,2005.0
47,1374.0,48,TOBY,M,2005.0
48,1372.0,49,CHARLES,M,2005.0
49,1352.0,50,KIERAN,M,2005.0
50,1346.0,51.0,NOAH,M,2005.0
51,1318.0,52.0,MUHAMMAD,M,2005.0
52,1302.0,53.0,ALEX,M,2005.0
53,1302.0,53.0,ISAAC,M,2005.0
54,1262.0,55.0,OSCAR,M,2005.0
55,1256.0,56.0,REECE,M,2005.0
56,1172.0,57.0,FINLAY,M,2005.0
57,1126.0,58.0,LUCAS,M,2005.0
58,1102.0,59.0,RHYS,M,2005.0
59,1087.0,60.0,MASON,M,2005.0
60,1079.0,61.0,DAVID,M,2005.0
61,1061.0,62.0,BAILEY,M,2005.0
62,1052.0,63.0,KIAN,M,2005.0
63,1049.0,64.0,FINLEY,M,2005.0
64,1028.0,65.0,JOE,M,2005.0
65,1024.0,66.0,KAI,M,2005.0
66,1009.0,67.0,SAM,M,2005.0
67,990.0,68.0,MOHAMMAD,M,2005.0
68,978.0,69.0,JOEL,M,2005.0
69,959.0,70.0,HARLEY,M,2005.0
70,955.0,71.0,BILLY,M,2005.0
71,946.0,72.0,JOHN,M,2005.0
72,938.0,73.0,ROBERT,M,2005.0
73,917.0,74.0,RILEY,M,2005.0
74,914.0,75.0,LEON,M,2005.0
75,908.0,76.0,CHRISTOPHER,M,2005.0
76,895.0,77.0,LOGAN,M,2005.0
77,865.0,78.0,AIDAN,M,2005.0
78,843.0,79.0,FREDDIE,M,2005.0
79,825.0,80.0,MORGAN,M,2005.0
80,820.0,81.0,JAY,M,2005.0
81,797.0,82.0,ELLIOT,M,2005.0
82,784.0,83.0,LUCA,M,2005.0
83,769.0,84.0,JAYDEN,M,2005.0
84,761.0,85.0,TAYLOR,M,2005.0
85,756.0,86.0,DOMINIC,M,2005.0
86,754.0,87.0,ELLIS,M,2005.0
87,723.0,88.0,ANDREW,M,2005.0
88,692.0,89.0,SEBASTIAN,M,2005.0
89,677.0,90.0,EWAN,M,2005.0
90,665.0,91.0,COREY,M,2005.0
91,651.0,92.0,PATRICK,M,2005.0
92,650.0,93.0,JONATHAN,M,2005.0
93,638.0,94.0,SEAN,M,2005.0
94,625.0,95.0,ZACHARY,M,2005.0
95,611.0,96.0,GABRIEL,M,2005.0
96,607.0,97.0,EVAN,M,2005.0
97,606.0,98.0,FREDERICK,M,2005.0
98,595.0,99.0,SCOTT,M,2005.0
99,582.0,100.0,ZAK,M,2005.0
0,5030.0,1,JESSICA,F,2005.0
1,4752.0,2,EMILY,F,2005.0
2,4422.0,3,SOPHIE,F,2005.0
3,4282.0,4,OLIVIA,F,2005.0
4,4049.0,5,ELLIE,F,2005.0
5,4017.0,6,CHLOE,F,2005.0
6,3653.0,7,GRACE,F,2005.0
7,3534.0,8,LUCY,F,2005.0
8,3499.0,9,CHARLOTTE,F,2005.0
9,3220.0,10,ELLA,F,2005.0
10,3201.0,11,KATIE,F,2005.0
11,3149.0,12,RUBY,F,2005.0
12,3109.0,13,MEGAN,F,2005.0
13,2990.0,14,HANNAH,F,2005.0
14,2976.0,15,AMELIA,F,2005.0
15,2871.0,16,LILY,F,2005.0
16,2717.0,17,AMY,F,2005.0
17,2539.0,18,MIA,F,2005.0
18,2465.0,19,HOLLY,F,2005.0
19,2461.0,20,ABIGAIL,F,2005.0
20,2418.0,21,MILLIE,F,2005.0
21,2355.0,22,MOLLY,F,2005.0
22,2144.0,23,EMMA,F,2005.0
23,2065.0,24,ISABELLA,F,2005.0
24,2045.0,25,LEAH,F,2005.0
25,1889.0,26,CAITLIN,F,2005.0
26,1888.0,27,LAUREN,F,2005.0
27,1879.0,28,DAISY,F,2005.0
28,1879.0,28,EVIE,F,2005.0
29,1800.0,30,ISABELLE,F,2005.0
30,1794.0,31,FREYA,F,2005.0
31,1788.0,32,ERIN,F,2005.0
32,1748.0,33,REBECCA,F,2005.0
33,1597.0,34,GEORGIA,F,2005.0
34,1574.0,35,POPPY,F,2005.0
35,1569.0,36,PHOEBE,F,2005.0
36,1565.0,37,KEIRA,F,2005.0
37,1562.0,38,AMBER,F,2005.0
38,1556.0,39,MADISON,F,2005.0
39,1512.0,40,BETHANY,F,2005.0
40,1478.0,41,JASMINE,F,2005.0
41,1435.0,42,ELIZABETH,F,2005.0
42,1328.0,43,ELEANOR,F,2005.0
43,1307.0,44,ALICE,F,2005.0
44,1290.0,45,PAIGE,F,2005.0
45,1261.0,46,SCARLETT,F,2005.0
46,1232.0,47,ISABEL,F,2005.0
47,1131.0,48,LIBBY,F,2005.0
48,1121.0,49,AIMEE,F,2005.0
49,1110.0,50,NIAMH,F,2005.0
50,1098.0,51.0,ISOBEL,F,2005.0
51,1096.0,52.0,ANNA,F,2005.0
52,1004.0,53.0,ABBIE,F,2005.0
53,1004.0,53.0,TIA,F,2005.0
54,964.0,55.0,EVE,F,2005.0
55,962.0,56.0,SARAH,F,2005.0
56,957.0,57.0,ALISHA,F,2005.0
57,949.0,58.0,COURTNEY,F,2005.0
58,949.0,58.0,MAISIE,F,2005.0
59,940.0,60.0,SOPHIA,F,2005.0
60,914.0,61.0,ROSIE,F,2005.0
61,914.0,61.0,SHANNON,F,2005.0
62,899.0,63.0,MADDISON,F,2005.0
63,888.0,64.0,MADELEINE,F,2005.0
64,868.0,65.0,IMOGEN,F,2005.0
